class,SwissArmyKnife,FunctionalDecomposition,SpeculativeGenerality,RefusedParentBequest,MessageChains,ComplexClass,LongParameterList,Blob,SpaghettiCode,LargeClass,BaseClassKnowsDerivedClass,LazyClass,AntiSingleton,LongMethod,ManyFieldAttributesButNotComplex,TraditionBreaker,BaseClassShouldBeAbstract,ClassDataShouldBePrivate
org.apache.catalina.deploy.NamingResourcesImpl,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.bugs.Bug54227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.valves.TestStuckThreadDetectionValve,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ssi.SSIExec,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
compressionFilters.CompressionFilter,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.authenticator.TestNonLoginAndBasicAuthenticator,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http2.HpackEncoder,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.io.ChannelData,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
org.apache.catalina.startup.FailedContext,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.server.TestCloseBug58624,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.net.SecureNioChannel,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
jakarta.el.TestResourceBundleELResolver,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.servlet.JasperInitializer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.TestGenerator,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.scan.AbstractInputStreamJar,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.el.parser.AstNegative,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ha.backend.CollectedInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.dbcp.dbcp2.PoolableConnectionFactory,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.group.GroupChannel,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.EncodingDetector,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.TestApplicationContextGetRequestDispatcher,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.descriptor.tld.ImplicitTldRuleSet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.test.transport.SocketSend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.http.parser.Upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ha.tcp.ReplicationValve,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
jakarta.el.ExpressionFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.http.parser.EntityTag,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.webresources.StandardRoot,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.http.fileupload.ParameterParser,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.ApplicationDispatcher,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.TestELParser,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.server.WsSci,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.TestStandardWrapper,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.test.TestConcurrency,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.users.MemoryUserDatabase,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.naming.factory.ResourceFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.JspUtil,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.test.transport.SocketTribesReceive,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
org.apache.tomcat.util.http.TestParameters,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.el.stream.TestCollectionOperations,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.json.ParseException,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
org.apache.el.lang.ELSupport,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
jakarta.servlet.http.TestHttpServletResponseSendError,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.tomcat.dbcp.dbcp2.datasources.KeyedCPDSConnectionFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.TestEncodingDetector,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.tribes.membership.cloud.CloudMembershipService,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.net.SSLHostConfig,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.TestAsyncContextImpl,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.valves.rewrite.RewriteRule,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.net.openssl.ciphers.TesterOpenSSL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.startup.CatalinaBaseConfigurationSource,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.modeler.modules.MbeansDescriptorsIntrospectionSource,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.util.XMLWriter,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.WsFrameClient,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.authenticator.TestAuthInfoResponseHeaders,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.buf.UEncoder,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http11.upgrade.TestUpgradeInternalHandler,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ssi.SSIServlet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.test.SimplePOJOAsyncExample,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
async.Async0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.http.parser.Authorization,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.util.Strftime,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.storeconfig.CatalinaClusterSF,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ha.backend.HeartbeatListener,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.modeler.BaseModelMBean,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http2.Http2TestBase,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
org.apache.coyote.http11.TestHttp11Processor,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.pool.interceptor.StatementDecoratorInterceptor,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
jakarta.servlet.http.HttpServlet,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.TestApplicationContext,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.Util,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.net.TestCustomSslTrustManager,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.session.StandardSession,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.group.TestGroupChannelMemberArrival,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.bcel.TesterPerformance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.test.NioSenderTest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.util.DOMWriter,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.startup.Bootstrap,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http2.TestHttp2Section_6_6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.net.jsse.JSSEUtil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.util.TestNetMask,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.ant.jmx.JMXAccessorCondition,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.net.TLSClientHelloExtractor,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
org.apache.catalina.realm.MessageDigestCredentialHandler,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.realm.TestJNDIRealmAttributeValueEscape,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.servlets.TestDefaultServletPut,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.valves.TestRemoteIpValve,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.bcel.classfile.SimpleElementValue,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.el.parser.TestELParser,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ssi.SSIMediator,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.manager.JMXProxyServlet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.TestWsWebSocketContainerSessionExpirySession,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.pool.interceptor.AbstractQueryReport,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.startup.Tomcat,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.TestStandardContext,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.test.channel.TestUdpPackages,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.el.parser.AstValue,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.dbcp.pool2.impl.BaseObjectPoolConfig,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.http.fileupload.util.mime.QuotedPrintableDecoder,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.session.StoreBase,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.startup.ExpandWar,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.manager.host.HostManagerServlet,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.dbcp.dbcp2.PoolableConnection,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.test.TestTimeout,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http2.HpackDecoder,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.digester.SetPropertiesRule,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.valves.TestAccessLogValve,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.valves.rewrite.TestRewriteValve,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http2.TestHttp2Limits,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.authenticator.BasicAuthenticator,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.servlet.JspCServletContext,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.scan.StandardJarScanner,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.collections.TestSynchronizedQueue,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.buf.TestUriUtilIsAbsoluteURI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.tomcat.util.buf.TestCharsetCache,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.realm.DigestCredentialHandlerBase,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.naming.factory.FactoryBase,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.server.TestWsServerContainer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RequestInfoExample,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.startup.ClassLoaderFactory,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.TestWsWebSocketContainerTimeoutServer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ant.jmx.JMXAccessorQueryTask,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.JspReader,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.dbcp.dbcp2.datasources.PerUserPoolDataSource,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.connector.TestRequest,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.TestWebSocketFrameClient,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.servlets.TestDefaultServletRangeRequests,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.tomcat.util.json.JSONParser,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.security.SecurityClassLoad,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.JspRuntimeContext,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ha.deploy.WarWatcher,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.authenticator.jaspic.SimpleServerAuthConfig,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.juli.ClassLoaderLogManager,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.modeler.Registry,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.juli.FileHandler,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.TestStandardHostValve,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.AsyncStateMachine,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
CookieExample,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.tagplugins.jstl.core.Url,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.tagplugins.jstl.core.Redirect,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.membership.cloud.DNSMembershipProvider,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
jsp2.examples.simpletag.ShuffleSimpleTag,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.storeconfig.StandardHostSF,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.http.ResponseUtil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.tipis.LazyReplicatedMap,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.servlets.ServletOptionsBaseTest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.webresources.CachedResource,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http11.filters.TestChunkedInputFilter,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.webresources.JarWarResource,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.descriptor.web.ContextHandler,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.naming.factory.ResourceLinkFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.manager.JspHelper,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.util.TestContextName,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.users.DataSourceUserDatabaseFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.modeler.modules.MbeansDescriptorsDigesterSource,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.http.parser.HttpParser,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.authenticator.jaspic.AuthConfigFactoryImpl,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.authenticator.jaspic.TestAuthConfigFactoryImpl,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.TestSwallowAbortedUploads,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.net.SocketWrapperBase,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.pojo.TestPojoMethodMapping,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.servlet.JasperLoader,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.WsRemoteEndpointImplBase,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.buf.B2CConverter,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.session.StandardManager,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.authenticator.TestSSOnonLoginAndBasicAuthenticator,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
jakarta.el.StaticFieldELResolver,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http2.TestHttp2Section_5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.dbcp.dbcp2.Jdbc41Bridge,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http2.TestAsyncFlush,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.TagPluginManager,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.test.AbandonPercentageTest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http2.TestHttp2Section_8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.startup.CatalinaProperties,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.valves.JDBCAccessLogValve,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.test.ConnectCountTest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.security.Escape,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
jakarta.el.MethodReference,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.test.transport.SocketNioValidateSend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.buildutil.CheckEol,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.pool.ShouldForceReconnectTest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
jakarta.el.ImportHandler,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http2.TestCancelledUpload,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.realm.JAASCallbackHandler,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.threads.ThreadPoolExecutor,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.dbcp.dbcp2.DelegatingStatement,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ant.jmx.JMXAccessorCreateTask,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.net.TestSSLHostConfig,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.authenticator.SingleSignOnSessionKey,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.dbcp.dbcp2.managed.PoolableManagedConnectionFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.security.SecurityUtil,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.authenticator.TestSSOnonLoginAndDigestAuthenticator,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ha.session.DeltaManager,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.startup.TomcatBaseTest,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.el.parser.SimpleCharStream,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
org.apache.coyote.http11.upgrade.TestUpgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.juli.JdkLoggerFormatter,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.io.ReplicationStream,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.naming.TestNamingContext,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.test.AlternateUsernameTest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.demos.EchoRpcTest,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.group.TestGroupChannelStartStop,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.net.TestSsl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.coyote.AbstractProcessorLight,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ha.session.JvmRouteBinderValve,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.servlet.JspServletWrapper,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.dbcp.dbcp2.cpdsadapter.DriverAdapterCPDS,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.startup.UserConfig,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ha.deploy.FarmWarDeployer,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.dbcp.dbcp2.datasources.PerUserPoolDataSourceFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.loader.TestWebappClassLoaderThreadLocalMemoryLeak,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.AsyncContextImpl,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.ContainerBase,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.servlets.TestDefaultServletIfMatchRequests,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.tribes.group.ChannelCoordinator,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.mbeans.MBeanFactory,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.StandardHostValve,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.group.interceptors.TestOrderInterceptor,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.net.AbstractEndpoint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.test.channel.TestMulticastPackages,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.startup.ConnectorCreateRule,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RequestHeaderExample,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.tipis.ReplicatedMap,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.connector.TestCoyoteAdapter,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.server.TestClassLoader,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.valves.PersistentValve,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.scan.JarFileUrlJar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.test.TestSlowQueryReport,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.Parser,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
